APK,Time_ Androguard ,No_Of_permission,Time_permission,No_Of_Intent,No_Of_ImplicitIntent,No_Of_ExplicitIntent,Time_Intent,No_Of_PendingIntent,No_Of_Filter,Time_filter,No_Of_PermissionIntent,Type_Of_PermissionIntentt,No_Of_PermissionFilter,Type_Of_PermissionFilter,"Danger=1,Normal=0"
com.tianxiang.zkwpthtest,0.933463335,11,0.00504899,0,0,0,0.015080452,0,1,0.767197609,0,[],0,[],1
com.tima.gac.passengercar,1.159948349,28,0.019999743,0,0,0,0.021933794,0,5,1.817273378,0,[],0,[],1
com.tima.jmc.app,2.580359936,49,0.009758472,0,0,0,0.065494537,0,48,15.21215105,0,[],2,"['normal', 'normal']",1
com.time.date.stamp.camera.xixifunction,71.27842689,13,0.521369696,20,18,2,9.268867016,1,12,1.984419584,0,[],0,[],1
com.tipsforzedge.easyapp,16.34898949,2,0.019898653,6,6,0,6.939291239,1,1,0.146561861,0,[],0,[],1
com.tipsforzedge.easyapp03ABCF01A1A9ACDBEAFB288C04BB66DDEFA1909A,16.949754,2,0.019583225,6,6,0,0.636256933,1,1,0.142095089,0,[],0,[],1
com.tipsforzedge.prozedge,19.07361102,2,0.014980555,6,6,0,0.644751072,1,1,0.152533531,0,[],0,[],1
com.tipsforzedge.prozedgeC01531CC6CA6F645AB83DAF420AD2841C30EB4B1,18.51053476,2,0.020443201,6,6,0,0.647619963,1,1,0.151399136,0,[],0,[],1
com.tjrmtzx.app.jinghai,0.668792009,29,0.009687424,0,0,0,0.030106306,0,24,5.754680634,0,[],2,"['normal', 'normal']",1
com.tjrmtzx.app.xiqing,0.798951864,32,0.010036469,0,0,0,0.030641079,0,24,6.16571331,0,[],2,"['normal', 'normal']",1
com.tjrmtzx.app.xiqing2D7A56DB7E88C0A3A501BB1C21BC47E947A1B995,0.835428476,32,0,0,0,0,0.030323982,0,24,5.978978395,0,[],2,"['normal', 'normal']",1
com.tongliang.catanddog22,1.109662533,13,0,0,0,0,0,0,2,0.760489941,0,[],0,[],1
com.tony.molink.yflook,0.563113928,9,0,0,0,0,0,0,1,0.873276949,0,[],0,[],1
com.top.wallpaper4d.video.clock.parallax4d.live.wallpaper.pro,0.479881525,13,0,0,0,0,0.010267735,0,9,2.632515192,0,[],0,[],1
com.top.wallpaper4d.video.clock.parallax4d.live.wallpaper.pro21181F0C6CE8AD3D5E73019C6FB2753251ED5633,0.639410019,13,0.0092628,0,0,0,0.010924578,0,8,4.438730717,0,[],0,[],1
com.top1.group.international.android,1.130286217,23,0.005000114,0,0,0,0.014985085,0,11,3.983909607,0,[],0,[],1
com.topclean.rambooster.appmanager.cleaner.phonebooster,0.40587616,12,0,0,0,0,0.009513617,0,2,1.513578892,0,[],0,[],1
com.topclean.rambooster.appmanager.cleaner.phonebooster694B6F099B1D1AA712137DFE8CD7985F2D902750,0.382741928,12,0,0,0,0,0.010278463,0,2,1.511724949,0,[],0,[],1
com.topclean.rambooster.appmanager.cleaner.phoneboosterB5E2AFE47DAD149E9DA6E401437CC686F6A6D96F,0.432730913,12,0,0,0,0,0.004995584,0,2,1.642794609,0,[],0,[],1
com.touchtv.dongyuan,1.344745398,44,0.030266762,0,0,0,0.035255909,0,26,7.186484814,0,[],2,"['normal', 'normal']",1
com.touchtv.haifeng,1.234721184,43,0.004996061,0,0,0,0.040385246,0,25,7.136819124,0,[],2,"['normal', 'normal']",1
com.touchtv.jiexi,1.360157251,44,0.030378342,0,0,0,0.030915022,0,26,7.066667557,0,[],2,"['normal', 'normal']",1
com.touchtv.leizhou,1.558561563,44,0.035342932,0,0,0,0.046126366,0,26,7.407084465,0,[],2,"['normal', 'normal']",1
com.touchtv.qujiang,1.198113203,43,0.005978823,0,0,0,0.033394814,0,25,6.938823462,0,[],2,"['normal', 'normal']",1
com.touchtv.sihui,1.323366165,44,0.034376621,0,0,0,0.028897285,0,26,7.171761274,0,[],2,"['normal', 'normal']",1
com.touchtv.suixi,1.206671,43,0.005496979,0,0,0,0.028184175,0,25,7.156146526,0,[],2,"['normal', 'normal']",1
com.touchtv.suixiE362EEEFC3440B9A1BAA780E66007E358D74040C,1.477544069,44,0.02850008,0,0,0,0.03741622,0,26,7.40246582,0,[],2,"['normal', 'normal']",1
com.touchtv.touchtv,1.462493658,41,0.007523775,0,0,0,0.037215471,0,25,7.164160728,0,[],2,"['normal', 'normal']",1
com.touchtv.touchtvEA819182F62A6F5D13A35CBAD722EAB05A507147,1.5687325,43,0.026089668,0,0,0,0.025836468,0,23,6.102460146,0,[],2,"['normal', 'normal']",1
com.touchtv.xuwen,1.417993784,44,0.030096531,0,0,0,0.025062799,0,26,7.173222542,0,[],2,"['normal', 'normal']",1
com.touchtv.yangxi,1.333753824,44,0.034904003,0,0,0,0.024986982,0,26,7.061803579,0,[],2,"['normal', 'normal']",1
com.touchtv.zijin,1.180073977,43,0.008019924,0,0,0,0.025360584,0,25,6.630279064,0,[],2,"['normal', 'normal']",1
com.tpf.gavw.mcyzj,0.799496174,16,0,0,0,0,0.022393227,0,3,0.513705015,0,[],0,[],1
com.tpms3,0.633118868,11,0,0,0,0,0.00541544,0,4,1.481069803,0,[],0,[],1
com.tqhy.gameshop,147.4104211,23,1.253599405,49,37,12,15.76173353,1,10,1.809260607,0,[],0,[],1
com.tqhy.gameshopBC2A99C52FBE535B15A02C5A57F1972415FE48D4,160.510215,23,1.188779354,49,37,12,16.13351655,1,10,1.747193336,0,[],0,[],1
com.trade.flashtrade,0.95097518,53,0.010023355,0,0,0,0.020605803,0,11,4.558339357,0,[],0,[],1
com.trade.flashtradeBEEC16596567F5597B4C2F668F69E3A331600222,0.867782593,53,0.005032539,0,0,0,0.015428543,0,11,4.545367718,0,[],0,[],1
com.translate.speech.text.translation.voicetranslator,266.2854838,19,1.249508858,41,37,4,10.45367932,5,6,0.996531963,0,[],4,"['normal', 'normal', 'normal', 'normal']",1
com.translator.cross.landTrans,119.7035594,31,0.884291887,14,12,2,1.543249607,1,8,0.820142746,0,[],0,[],1
com.translator.voice.android,0.354912758,9,0,0,0,0,0,0,2,0.477960348,0,[],0,[],1
com.trapeze.go.minewgame,80.87311316,16,0.470734835,9,9,0,1.605784655,4,5,0.374170303,0,[],0,[],1
com.truckhome.bbs,0.777741432,38,0.009993315,0,0,0,0.009992838,0,15,1.704149246,0,[],2,"['normal', 'normal']",1
com.truckhome.bbs40C42D3A36E1274F887CD1FE974B2D8722B19B57,0.696851015,41,0,0,0,0,0.009998083,0,28,3.143828869,0,[],2,"['normal', 'normal']",1
com.truckhome.bbsF23F427D5D02198D1C94743B8FD1910814A68A83,0.685652494,39,0,0,0,0,0.010869503,0,28,2.915988922,0,[],2,"['normal', 'normal']",1
com.truthso.ip360.activity,0.539018631,31,0.005059719,0,0,0,0.010002851,0,5,0.845679522,0,[],0,[],1
com.truthso.ip360.activity53A58AE351954B9863A9E34038BAED2051622760,0.57746315,31,0.005221128,0,0,0,0.005137682,0,5,0.801323175,0,[],0,[],1
com.tsci.bwg,1.196422815,47,0.010013819,0,0,0,0.025464773,0,11,2.835597038,0,[],0,[],1
com.tsci.fss,1.141605139,37,0.010498285,0,0,0,0.030894518,0,6,2.303388357,0,[],0,[],1
com.tsci.fssF1411FC95AA05AF5D92F3B50BF73415E58804B9A,1.137768745,37,0.010387421,0,0,0,0.025221825,0,6,5.808807135,0,[],0,[],1
com.tsci.gys,0.506526709,49,0.005541563,0,0,0,0.015424728,0,29,3.74081111,0,[],2,"['normal', 'normal']",1
com.tsci.snp,1.029775143,42,0,0,0,0,0.010340452,0,19,2.42531538,0,[],0,[],1
com.tsukustudio.ttcaption,0.290190458,20,0,0,0,0,0.00501132,0,18,1.367485762,0,[],0,[],1
com.tuliu.tuliuapp,1.827702999,61,0.009902,0,0,0,0.015064716,0,25,1.661120892,0,[],3,"['normal', 'normal', 'normal']",1
com.tutorgroup.iTeacher,0.380617857,35,0.004997492,0,0,0,0,0,4,0.983422756,0,[],0,[],1
com.twber.pposttvframe,0.274795055,20,0,0,0,0,0,0,19,1.207219839,0,[],0,[],1
com.twentyfirstcbh.epaper,0.527107716,37,0,0,0,0,0.005078077,0,27,2.108576298,0,[],2,"['normal', 'normal']",1
com.twentyfirstcbh.epaper9DBC5F59572E6006797EF1B130A0FB91B7DA4687,0.657345295,32,0.005059719,0,0,0,0.004994631,0,18,1.520746469,0,[],2,"['normal', 'normal']",1
com.tyou.daizhu,1.419248581,7,0.005073786,0,0,0,0,0,1,0.070052862,0,[],0,[],1
com.ubestkid.kidrhymes.a,0.281983852,20,0,0,0,0,0,0,6,1.427407503,0,[],1,['normal'],1
com.ubestkid.kidrhymes.a1B2DBF182D223534E52412C4368E0284171971FE,0.252185822,13,0,0,0,0,0,0,4,1.038423777,0,[],1,['normal'],1
com.ubestkid.kidrhymes.aE983FEDEDE04E840DCB219EB7B4645BDC527F617,0.434877396,15,0,0,0,0,0.004999161,0,4,1.322168827,0,[],1,['normal'],1
com.ubivelox.bluelink_c,1.648958445,28,0.004997015,0,0,0,0.004995823,0,10,1.05583334,0,[],0,[],1
com.uh.hospital,0.646761179,51,0,0,0,0,0.01008606,0,42,3.335152149,0,[],2,"['normal', 'normal']",1
com.uh.hospital646DA2678FB94091AE577C307CB956A630B4ABE1,0.844383717,57,0.010094881,0,0,0,0.009913683,0,49,3.753474712,0,[],2,"['normal', 'normal']",1
com.ultrapower.roamwifi.changitravel,0.666984558,21,0.004770756,0,0,0,0.009883642,0,11,1.271997929,0,[],0,[],1
com.ultrapower.roamwifi.changitravel06264CE66277ECFDBAC9E4EC14D6C479AC63C877,0.635014057,21,0.00299263,0,0,0,0.007889032,0,11,1.165551186,0,[],0,[],1
com.ultrapower.roamwifi.changitravel52E7361D8E201B581967009DD68B41504A8C8FBE,0.648767233,21,0.003989458,0,0,0,0.007136345,0,11,1.03570199,0,[],0,[],1
com.universal.artsignature,0.436020851,8,0.001070023,0,0,0,0.001024961,0,4,0.315057755,0,[],0,[],1
com.universal.artsignatureEBC9294151C2D9524ECF9BCD19E9575B226F8332,0.519117355,8,0.00104332,0,0,0,0.000989199,0,4,0.31668973,0,[],0,[],1
com.uniview.app.smb.phone.en.ezview,0.555378675,32,0.007250786,0,0,0,0.006184101,0,18,2.80812335,0,[],2,"['normal', 'normal']",1
com.uniview.app.smb.phone.en.ezview2846FA9C5CED6DCDD025E3BF49CA5F96C6E499F3,0.705963612,35,0.000997066,0,0,0,0.004982948,0,17,2.632987261,0,[],2,"['normal', 'normal']",1
com.uniview.app.smb.phone.en.ezview4D87C939130F7E40DBCAE571F5FF9EF6BF0EC29D,0.561687469,34,0.001074791,0,0,0,0.005903244,0,17,2.863809109,0,[],2,"['normal', 'normal']",1
com.uniview.app.smb.phone.en.lingyun,0.541385174,35,0.001074314,0,0,0,0.004905224,0,17,2.168978691,0,[],2,"['normal', 'normal']",1
com.uniview.app.smb.phone.en.lingyun3A0D11545EF09E7E8962FA0E8D5D32AB8D5345CD,0.743534088,35,0.000999451,0,0,0,0.004056215,0,17,2.258499146,0,[],2,"['normal', 'normal']",1
com.unlimited.turbo.ukvpn,42.00930333,12,0.195450783,38,32,6,3.820658922,5,12,0.646281719,1,['normal'],0,[],1
com.unspaces.speakout,0.708011389,37,0.001038551,0,0,0,0.007972479,0,33,2.489027023,0,[],0,[],1
com.v1.video,0.989786148,46,0.002397299,0,0,0,0.008746862,0,37,3.134928465,0,[],2,"['normal', 'normal']",1
com.vantop.heimlink,0.669981956,27,0.001072168,0,0,0,0.002989054,0,15,1.549232721,0,[],2,"['normal', 'normal']",1
com.vantop.heimlinkB0BD02F01CCE496AB2C8C9675CE00FFEDC3FC0D9,0.478348732,20,0.001024008,0,0,0,0.001042843,0,9,1.278958559,0,[],0,[],1
com.vantop.heimlinkD5FC1D9BBCD77A97057D0234CCBE2459AAECD70C,0.61311245,27,0.001003027,0,0,0,0.002989531,0,15,3.78380537,0,[],2,"['normal', 'normal']",1
com.vavapps.gif,0.654723167,9,0.001006842,0,0,0,0.000996351,0,5,0.684770346,0,[],0,[],1
com.vavapps.gif3B2BE825031D7ECEADCC6B820B9DF0A2142D7AF7,0.447847128,9,0,0,0,0,0.000997066,0,4,0.207515478,0,[],0,[],1
com.vavapps.gif81BAF8A3663B4DF31CC601D90C29B206B41E78D0,0.431557894,9,0,0,0,0,0.001038313,0,3,0.141334772,0,[],0,[],1
com.vavapps.gif83A4F006C21A1B4B951FBE2457BB06A1B232571A,0.461700678,9,0,0,0,0,0.001006603,0,4,0.228535652,0,[],0,[],1
com.viceroy.smart,1.032237291,58,0.001993179,0,0,0,0.005021095,0,10,2.023502827,0,[],0,[],1
com.viceroy.smartDFE13F8D38B1C49CDB7255C0A9A91F7B26EBC832,0.901676178,58,0.001991987,0,0,0,0.004983664,0,10,1.875199318,0,[],0,[],1
com.video.zs,1.032781601,66,0.001982212,0,0,0,0.010965586,0,41,3.789582729,0,[],2,"['normal', 'normal']",1
com.vidure.app,0.535684586,24,0.001009703,0,0,0,0.001978397,0,2,0.631182671,0,[],0,[],1
com.vintage.games.casual,30.41216135,75,1.209719181,14,14,0,0.419312954,1,3,0.401083231,0,[],0,[],1
com.voghion.app,0.414186954,39,0.000997066,0,0,0,0.005979061,0,31,3.213944435,0,[],2,"['normal', 'normal']",1
com.voghion.app42461A0163DF6DA5C69050A2534F2B4FE26B4436,0.464207649,30,0,0,0,0,0.005814075,0,29,2.767279625,0,[],0,[],1
com.voghion.app4E9D66BB5BA57D08F7CBF9E8F7E9521B5761C2D2,0.439651489,30,0,0,0,0,0.004982948,0,29,2.781149387,0,[],0,[],1
com.voghion.app53AC6B6023610BCB0F670F3BED292A989B8797AD,0.423429251,30,0.001073837,0,0,0,0.004982948,0,28,2.695662737,0,[],0,[],1
com.voghion.app5C6E09F518975E14C509868C62131FE646EC4646,0.408963442,30,0.001006842,0,0,0,0.005001783,0,28,2.695810318,0,[],0,[],1
com.voghion.appAF4103200BB0F9CE6AA815C331A621DE9DBECA28,0.409118652,30,0.001006842,0,0,0,0.004971981,0,28,4.432526588,0,[],0,[],1
com.voghion.appBCDE33906CEC074FD3E8D9E881F14331A39AE812,0.411468029,21,0,0,0,0,0.003969908,0,18,2.144835711,0,[],0,[],1
com.voghion.appD5544DCCEFC56EFE5CB7524458CF7D66A43F8BF8,0.561804295,30,0.001041174,0,0,0,0.005017281,0,28,2.7724123,0,[],0,[],1
com.vson.ilabel,0.828612089,36,0.002056837,0,0,0,0.001989841,0,2,0.424618959,0,[],0,[],1
com.wAliSpecial_12844962,70.07031488,39,1.134056807,41,37,4,6.138977289,3,11,0.704547882,0,[],0,[],1
com.walkthrough.knife.assassin.hunter.baoer,92.74224162,19,0.859479189,25,25,0,2.227169991,6,20,1.204015732,0,[],0,[],1
com.wAllMathformula_13008376,53.62282157,20,0.305181265,33,32,1,2.825892687,4,13,0.756266594,0,[],0,[],1
com.wallpaper4d.video.clock.parallax4d.live.wallpaper.pro,0.243687153,11,0,0,0,0,0.003987789,0,3,0.419854164,0,[],0,[],1
com.wallpaper4d.video.clock.parallax4d.live.wallpaper.pro6F8A57AD5653EA3ACDB72511FCB4BD57073C48B7,0.329528093,11,0.001051188,0,0,0,0.003967524,0,3,0.404167175,0,[],0,[],1
com.wallstreetcn.news,0.629540682,32,0.001992226,0,0,0,0.018029213,0,37,2.811944008,0,[],2,"['normal', 'normal']",1
com.wAmongUsGuide_13928526,49.70383406,20,0.276335001,33,32,1,2.603166103,4,14,0.864746809,0,[],0,[],1
com.wAmongUsMergeMiniGame_13989807,45.11826396,21,0.33244586,33,32,1,2.797169447,4,13,0.796365023,0,[],0,[],1
com.wanglan.rescue,0.693659067,42,0.001075983,0,0,0,0.002990246,0,16,2.065380335,0,[],2,"['normal', 'normal']",1
com.wAnimatedLightShow_13604507,46.96194124,20,0.414951801,33,32,1,2.731528282,4,14,0.868142843,0,[],0,[],1
com.wAnveshiJainWallpapers20204kHD_11300671,47.9470551,22,0.352116108,33,32,1,2.57491231,4,13,0.732507229,0,[],0,[],1
com.waqu.android.firebull,0.810665369,56,0.002989531,0,0,0,0.017066717,0,39,3.614188433,0,[],2,"['normal', 'normal']",1
com.wASAP247365Logistics_13897581,52.02646947,20,0.312222958,33,32,1,2.315517664,4,14,0.70801115,0,[],0,[],1
com.watsons.mobile,0.734488726,40,0.000997305,0,0,0,0.003986359,0,10,1.200940371,0,[],0,[],1
com.wAvtoDom2000_13219071,44.93416357,20,0.488656759,33,32,1,3.778964996,4,14,1.408821344,0,[],0,[],1
com.wawayaya.abroad,0.799170732,31,0.006976128,0,0,0,0.00177002,0,27,3.3557055,0,[],0,[],1
com.wBabataNamakSinhala_12297957,58.82344842,21,0.463499308,33,32,1,3.745121479,4,13,1.018300772,0,[],0,[],1
com.wBadelco_9558601,61.46649766,22,0.531099081,33,32,1,3.61153245,4,14,0.902512074,0,[],0,[],1
com.wBASICENGLISHREADING_13427619,83.59981465,22,1.042595148,33,32,1,7.888392448,4,14,2.288893461,0,[],0,[],1
com.wBOB_11365886,133.7333424,22,0.421349049,33,32,1,3.335406065,4,14,1.164555788,0,[],0,[],1
com.wBooUpp_13413067,60.38994145,22,0.399107695,33,32,1,4.044576883,4,14,1.27268815,0,[],0,[],1
com.wBrawlStarsProjectLaser_13004077,132.3753965,28,1.392929316,33,32,1,7.750498295,4,14,2.638061523,0,[],0,[],1
com.wCaliforniaRealEstateforZillow_9793426,54.44635487,22,0.387336016,33,32,1,3.066063643,4,13,1.055820227,0,[],0,[],1
com.wCalirofniaRealEstateforRealtor_9815896,54.88087797,22,0.367771387,33,32,1,3.057863712,4,13,0.900224209,0,[],0,[],1
com.wCandlestickGlossary_8946498,98.84972572,41,1.497151375,41,37,4,8.893566608,3,10,0.864042282,0,[],0,[],1
com.wCandlestickGlossary_8946498A83C109399984F441F2C59B35F0FD399A186F695,101.6215203,41,1.517325878,41,37,4,8.902533293,3,10,0.820091963,0,[],0,[],1
com.wChitrakootLocalNewsInshorts_11901104,57.24944782,21,0.356894016,33,32,1,3.130630732,4,14,0.913168192,0,[],0,[],1
com.wClassicBowling_10763879,105.8357136,44,1.654741526,41,37,4,9.295321465,3,11,0.974212646,0,[],0,[],0
com.wCodedelaFamilleMaroc_10267877,52.01912665,22,0.397606134,33,32,1,3.103395224,4,13,0.922679186,0,[],0,[],1
com.wCointiplyBitcoinFaucetEarnFreeBitcoin_13919513,57.83695722,20,0.339562654,33,32,1,3.146318913,4,14,0.946558714,0,[],0,[],1
com.wCONECTADACONMIPASION_13035162,56.51903892,20,0.357577562,33,32,1,3.14569521,4,14,1.082917929,0,[],0,[],1
com.wCover_13662077,53.76688695,20,0.358769178,33,32,1,3.300763369,4,14,0.994669199,0,[],0,[],1
com.wCrabWallpapersHD_10600310,62.16429663,23,0.414221287,33,32,1,3.187477589,4,13,1.102166176,0,[],0,[],1
com.wDancersTube_12950891,65.50002432,20,0.335461617,33,32,1,4.398440123,4,14,1.564067841,0,[],0,[],1
com.wDesiFoodOnlineGroceryShopping_12800862,65.20851254,20,0.448404551,33,32,1,4.675642252,4,14,1.43120265,0,[],0,[],1
com.wDeVictorsConsultancy_13206919,64.30440283,20,0.483685732,33,32,1,4.29942584,4,14,1.344901085,0,[],0,[],1
com.wefriend.tool,0.31409812,19,0.000995874,0,0,0,0.007973909,0,3,0.652009249,0,[],0,[],1
com.wefriend.toolAA1C75B61866ED7B8CADADED2B6E5F8BFCF78056,0.363636494,19,0.001085281,0,0,0,0.003988028,0,3,0.726819754,0,[],0,[],1
com.weixikeji.secretshoot.google,0.412310839,20,0.001994133,0,0,0,0.01096487,0,5,1.610685349,0,[],0,[],1
com.weixikeji.secretshoot.googleAAEA59FAB342E49E0CED3D53004BA2D8A0451B92,0.443728924,20,0.001100063,0,0,0,0.00503993,0,5,1.377359629,0,[],0,[],1
com.wendell.bluecleanmaster,0.300097227,0,0,0,0,0,0.001009941,0,1,0.351513624,0,[],0,[],1
com.wendell.bluecleanmaster42CAAA72A6C1C1D050D32CF087482AA0E19097C8,0.262288332,0,0,0,0,0,0,0,1,0.407931805,0,[],0,[],1
com.wFarina_10132752,69.41954851,22,0.42133379,33,32,1,4.430258989,4,13,1.312928438,0,[],0,[],1
com.wFloridaRealEstateforTrulia_8983590,60.01559305,22,0.509894371,33,32,1,4.597832918,4,13,1.163591623,0,[],0,[],1
com.wFreeMedicalNotes_10798323,67.83594561,20,0.354354382,33,32,1,4.196349621,4,13,1.259540081,0,[],0,[],1
com.wGirionlineshopping_14039835,73.24170899,20,0.467133999,33,32,1,4.349775314,4,14,1.310012341,0,[],0,[],1
com.wGumbuz_12950250,45.5542829,20,0.291569948,33,32,1,2.301552296,4,14,0.693974733,0,[],0,[],1
com.whh.hiapp,0.589234591,49,0.002025127,0,0,0,0.003965616,0,18,5.778670788,0,[],3,"['normal', 'normal', 'normal']",1
com.wHiretoHirejobs_12667093,41.17777991,21,0.275814056,33,32,1,2.210686207,4,14,0.705492258,0,[],0,[],1
com.wHKTCQ_9374937,38.01151633,20,0.279610395,33,32,1,2.209685564,4,14,0.711703539,0,[],0,[],1
com.wikifx.wikibit,0.883162737,39,0.000995874,0,0,0,0.001992702,0,22,1.505966425,0,[],2,"['normal', 'normal']",1
com.wikifx.wikibit17BA543310431A938A6AFDC09FE83F03E334EC4B,1.194262028,54,0.008688927,0,0,0,0.002985239,0,22,1.521808386,0,[],0,[],1
com.wikifx.wikibit328BD72737CC5106C0C89E0E2956FFBECF8A2001,1.287516594,54,0.00904274,0,0,0,0.002990723,0,20,1.451805115,0,[],0,[],1
com.wikifx.wikibit4552C3A3A00FA84CEBB9381783F9DE3B17AAFA13,1.213974953,54,0.009040117,0,0,0,0.002991915,0,20,1.360671282,0,[],0,[],1
com.wikifx.wikibit598CF33A85652827E06FDE79DD42BE4B124EEC69,1.264181614,54,0.009967089,0,0,0,0.002990961,0,20,1.40933156,0,[],0,[],1
com.wikifx.wikibit6FF2E54EB119D371347D8A1232E11F040C8181EF,0.851489544,39,0.000944853,0,0,0,0.001993179,0,21,1.450473547,0,[],2,"['normal', 'normal']",1
com.wikifx.wikibitB020669A5DBB35D10213070BD6CB7C31B30EEFA2,1.213899136,38,0.000996351,0,0,0,0.002002954,0,19,1.213744879,0,[],0,[],1
com.wImportHub_13840104,46.99136257,20,0.275413513,33,32,1,2.206003189,4,14,0.701229095,0,[],0,[],1
com.windcloud.recorder,0.165144444,25,0,0,0,0,0.001083612,0,11,0.575649023,0,[],0,[],1
com.windcloud.recorder7182767D69992A9E177C903D8EB5C0A3A2FDB22A,0.212905407,25,0.000582695,0,0,0,0.001078844,0,11,0.639297724,0,[],0,[],1
com.windcloud.recorder9FCF63DF3C7EBB6F78CFE97201003251A2E09086,0.201378345,25,0.001042366,0,0,0,0.001038074,0,11,0.588530064,0,[],0,[],1
com.windcloud.recorderF40B2B803493FE6E6D74F17D5D916096DF87D753,0.211573362,25,0.003079653,0,0,0,0.001979113,0,11,0.600819349,0,[],0,[],1
com.wings.life,0.495854616,35,0.00099349,0,0,0,0.003986359,0,11,6.039517879,0,[],0,[],1
com.wisentsoft.chinapost.android,0.496103287,34,0.001993656,0,0,0,0.001993656,0,17,0.891474485,0,[],0,[],1
com.wisexs.xstv,0.884799719,46,0.002075195,0,0,0,0.005975485,0,24,1.462239265,0,[],2,"['normal', 'normal']",1
com.witgo.etc,0.546540976,44,0.002068758,0,0,0,0.009003639,0,18,2.014402151,0,[],2,"['normal', 'normal']",1
com.wjj.newscore,0.97663784,53,0.00199151,0,0,0,0.009754419,0,16,2.058996201,0,[],2,"['normal', 'normal']",1
com.wKhabyLameVideos_14054756,40.46894312,20,0.26064539,33,32,1,2.240522385,4,14,0.703460455,0,[],0,[],1
com.wKomalFacebookGroup_13886440,41.88487315,20,0.260133028,33,32,1,2.217274427,4,13,0.622784853,0,[],0,[],1
com.wLeoVegas_13661273,42.57035208,20,0.274757624,33,32,1,2.257942438,4,14,0.718639612,0,[],0,[],1
com.wLinkShortener_13864376,47.26138949,20,0.261867762,33,32,1,2.295628071,4,14,0.728584528,0,[],0,[],1
com.wlkjsd.driver,0.43720293,48,0.002076864,0,0,0,0.002997875,0,17,1.490297079,0,[],2,"['normal', 'normal']",1
com.wlkjsd.driver21DDAE8E6FA882B2735A9B68E2C991EBDA4D8AFB,0.332079172,48,0.001006365,0,0,0,0.002993345,0,17,1.512582064,0,[],2,"['normal', 'normal']",1
com.wlkjsd.shipper,0.22162509,15,0,0,0,0,0.00398612,0,4,0.534589052,0,[],0,[],1
com.wlovelygirl_10401014,75.07109451,44,1.271980524,41,37,4,6.315428019,3,10,0.54521513,0,[],0,[],1
com.wLoveSoule_13864193,38.85915256,20,0.269774675,33,32,1,2.251440048,4,14,0.699058056,0,[],0,[],1
com.wm.midway,0.22309041,12,0,0,0,0,0.001072407,0,1,0.199272871,0,[],0,[],1
com.wmangaswat_13410941,50.38166308,22,0.301336288,33,32,1,2.318243265,4,14,0.733959913,0,[],0,[],1
com.wMangoPiggyPiggyHero_13925121,41.3236022,20,0.255648851,33,32,1,2.218222618,4,14,0.823766232,0,[],0,[],1
com.wMIDWIFERYNOTES_14082283,79.13629937,39,1.103010893,41,37,4,6.786630869,3,11,0.69520545,0,[],0,[],1
com.wMIDWIFERYNOTES_14082283D6061C189D00A7E254EE51E8891DD447E901F080,80.47456288,39,1.122371435,41,37,4,6.333555937,3,11,0.618318558,0,[],0,[],1
com.wMoviesandTV_12189787,49.76697969,22,0.33408308,33,32,1,2.278804302,4,14,0.715891838,0,[],0,[],1
com.wMrBullet007_13945757,84.4666183,42,1.217291117,41,37,4,6.371473551,3,11,0.612609386,0,[],0,[],1
com.wMyVideoOnLikee_13829536,43.13972449,20,0.27095437,33,32,1,2.304404259,4,14,0.695988178,0,[],0,[],1
com.wNarendraModiFeed_12122980,50.49537134,22,0.300874472,33,32,1,2.345835924,4,14,0.835806608,0,[],0,[],1
com.wNewYorkRealEstateforPoint2Homes_9815832,41.34411311,22,0.309343815,33,32,1,2.502059698,4,13,0.666904688,0,[],0,[],1
com.wNewYorkRealEstateforRedfin_9815861,45.9645927,22,0.300428391,33,32,1,2.240104675,4,13,0.610404253,0,[],0,[],1
com.wochacha,0.293514013,21,0,0,0,0,0.003062963,0,5,0.430430174,0,[],0,[],1
com.wodan.xianshijian,0.782708168,65,0.002494335,0,0,0,0.013859034,0,26,1.859035492,0,[],3,"['normal', 'normal', 'normal']",1
com.wole56.ishow,0.550649881,29,0.001073599,0,0,0,0.003985405,0,10,0.758611917,0,[],0,[],1
com.womenhaircut,47.62831974,28,0.415695667,33,32,1,2.254476786,4,15,0.75761652,0,[],0,[],1
com.wonabuy.wonabuy,0.385654449,30,0.001038551,0,0,0,0.001916409,0,21,1.511548519,0,[],2,"['normal', 'normal']",1
com.wonabuy.wonabuy1E26002DC653660E9C58426623074A8BC1EC0002,0.30846262,30,0,0,0,0,0.002989769,0,21,1.514704704,0,[],2,"['normal', 'normal']",1
com.wonabuy.wonabuy7468D3D86F3A15F80DF5E672CE47677AF24FD1B3,0.28131032,30,0.000921488,0,0,0,0.002021074,0,21,1.57796216,0,[],2,"['normal', 'normal']",1
com.wotransfer.pandaexrate,0.872714996,7,0.005979538,0,0,0,0,0,1,0.18399024,0,[],0,[],1
com.wowfm,0.361558199,12,0,0,0,0,0.000998259,0,3,0.373611212,0,[],0,[],1
com.wowfmF75388C7284054B69C65C113464E74CFFBE9190A,0.353624105,12,0,0,0,0,0.000994921,0,3,0.401568174,0,[],0,[],1
com.wowgotcha.wawa,1.145819426,26,0.000992537,0,0,0,0.004992485,0,16,1.451159239,0,[],0,[],1
